code	desc
301	0: 301~1: LT גפה עליונה חום
305	0: 305~1: LT גפה עליונה סטורציה
13	0: 13~1: חום PE
419	0: 419~1: התערבות כאב
239	"0: 239~1: מאזן נוזלים סה""ה 1"
83	0: 83~1: אצטון בשתן
76	0: 76~1: תקינות נשימה
35	0: 35~1: היקף ירך
127	0: 127~1: היקף שוק
341	0: 341~1: התערבות חום
484	"0: 484~1: padss-סה""כ"
492	0: 492~1: ל.ד עורקי מחושב
467	0: 467~1: חום פריפרי
684	0: 684~1: מצב הכרה טני
523	0: 523~1: שתן כמות לשעה
819	0: 819~1: סיוע נשימתי
494	0: 494~1: עורקי סיסטולי
635	0: 635~1: מתן חמצן טני
625	0: 625~1: שתן קטטר
856	None
493	0: 493~1: עורקי דיאסטולי
864	None
862	None
863	None
639	0: 639~1: רחצה
741	0: 741~1: INPUT ערב
737	0: 737~1: OUTPUT ערב
745	0: 745~1: TOTAL ערב
782	0: 782~1: כל המכשירים מחוברים למיטה
779	0: 779~1: תמיסת חיטוי ידיים על המיטה
783	0: 783~1: מערכת N.O מליאה
784	0: 784~1: מזרון דינמי
680	0: 680~1: בדיקת תקינות עירויים פריפריים
775	0: 775~1: תקינות קיבוע קטטר שתן
774	0: 774~1: עומק וקיבוע זונדה
672	0: 672~1: ציוד מלא בעמדה
770	0: 770~1: בדיקת עמדת נקזים
673	0: 673~1: יחידה מסודרת
896	None
758	0: 758~1: בדיקת תג זיהוי
769	0: 769~1: מנגיטת A..L מנופחת
767	0: 767~1: בלונית טובוס
763	0: 763~1: בדיקת קצות גפיים
678	0: 678~1: בדיקת תאריכים ודגלים על הברזים והעירויים
762	0: 762~1: בדיקת תאריך הכנסת התרופות
674	0: 674~1: מדבקות ותיק מתאים
761	0: 761~1: התאמת תוכניות נוזלים להוראות רופא
675	0: 675~1: בקרת הוראות רופא
759	0: 759~1: בדיקת קיבוע ומיקום כניסת עירויים ונקזים
760	0: 760~1: בדיקת חיבור העירויים ושילוב תרופות
780	0: 780~1: תמיסת חיטוי ידיים מחוץ לחדר
665	0: 665~1: סטטוסקופ
670	0: 670~1: בדיקת גבולות במוניטור/ פעמונים
669	0: 669~1: קטטר במס קיים+ מספר קטן יותר
662	0: 662~1: אמבו בגודל מתאים
778	0: 778~1: כפפות לא סטריליות בכל הגדלים
777	0: 777~1: כפפות סטריליות לשאיבה
663	0: 663~1: מסכה בגודל מתאים
664	0: 664~1: אמבו מחובר למקור חמצן
666	0: 666~1: דף החייאה
781	0: 781~1: תמיסת אלכוהול על המיטה
667	0: 667~1: סקשן עובד
487	0: 487~1: תמיכה נשימתית
720	0: 720~1: חום מרכזי
276	0: 276~1: PEEP
444	0: 444~1: FiO2
679	0: 679~1: בדיקת תקינות עירויים מרכזיים
773	0: 773~1: תקינות קיבוע טובוס/ קנולה
895	None
771	0: 771~1: בדיקת גודל טובוס/ קנולה
421	0: 421~1: סקשיין סוג הפרשה
686	0: 686~1: מקום שאיבה טני
219	0: 219~1: טיפול פה
422	0: 422~1: סקשיין כמות
534	0: 534~1: NIV-PS
447	0: 447~1: RR
798	0: 798~1: אקסטובציה מתוכננת
465	0: 465~1: קצב זרימת חמצן
714	0: 714~1: מאזן OUTPUT
525	0: 525~1: נקז חזה1
627	0: 627~1: נקז חזה2
526	0: 526~1: נקז כמות
718	0: 718~1: כמות שתן לקילו לשעה
859	None
858	None
640	0: 640~1: טיפול עיניים
231	0: 231~1: פרכוסים
357	0: 357~1: דרכי אויר
351	0: 351~1: דימום וגינאלי התעוררות
445	0: 445~1: Tidal volume
746	0: 746~1: TOTAL לילה
742	0: 742~1: INPUT לילה
738	0: 738~1: OUTPUT לילה 
736	0: 736~1: OUTPUT בוקר 
740	0: 740~1: INPUT בוקר
744	0: 744~1: TOTAL בוקר
446	0: 446~1: PC
882	None
648	0: 648~1: שטיפת זונדה/ גסטרוסטום
431	0: 431~1: CPP
442	0: 442~1: mode of ventilation
323	0: 323~1: עומק טובוס
322	0: 322~1: גודל טובוס
685	0: 685~1: דרכי אויר מונשם טני
747	0: 747~1: TOTAL יממה
743	0: 743~1: INPUT יממה
739	0: 739~1: OUTPUT יממה 
682	0: 682~1: הדרכה להנקה ראשונית
132	0: 132~1: הפרעות קצב ממקור חדרי
816	0: 816~1: צורת מדידה ל.ד
280	0: 280~1: צורת הנשמה
277	0: 277~1:  RATE
279	0: 279~1: PressureSupport
275	0: 275~1:  TV
197	0: 197~1: ריכוז חמצן
314	0: 314~1: דרכי אויר מונשם
652	0: 652~1: שיתוק גפיים
817	0: 817~1: תגובה לגירוי סקשן
420	0: 420~1: סקשיין
191	0: 191~1: חום CORE
331	0: 331~1: פצע לחץ מיקום
332	0: 332~1: פצע לחץ גודל
333	0: 333~1: פצע לחץ דרגה
236	0: 236~1: הפרשה מנקז 2
434	0: 434~1: שטיפת נקז 2
296	0: 296~1: RT גפה עליונה צבע
300	0: 300~1: RT גפה עליונה חום
304	0: 304~1: RT גפה עליונה סטורציה
409	0: 409~1: רמת ערנות
823	0: 823~1: הגבלה וקשירה
307	0: 307~1: LT גפה תחתונה סטורציה
299	0: 299~1: LT גפה תחתונה צבע
295	0: 295~1: LT גפה תחתונה דופק
303	0: 303~1: LT גפה תחתונה חום
243	0: 243~1: NIHSS
74	0: 74~1: PKU
646	0: 646~1: החלפת שרוך לקנולה
449	0: 449~1: I:E Ratio
820	0: 820~1: מס הקאות
886	None
885	None
631	0: 631~1: נקז בטני
642	0: 642~1: טיפול בפצעים
644	0: 644~1: החלפת צנרת עירוי
824	0: 824~1: שנט
248	0: 248~1: ריקון ידני
240	0: 240~1: מאזן UF-
241	0: 241~1: מאזן UF+
108	None
867	None
866	None
865	None
868	None
804	0: 804~1: שינוי אישונים
803	0: 803~1: שינוי מצב הכרה
883	None
794	0: 794~1: החייאה
428	0: 428~1: תומכי דרכי אויר
710	0: 710~1: החלפת תחבושת
707	0: 707~1: החלפת פילטר
173	None
34	0: 34~1: היקף בטן
111	0: 111~1: סיקור חיידק עמיד
113	0: 113~1: אמדן כאב AHTPS
112	0: 112~1: אמדן כאב FPRS
288	0: 288~1: אי שקט
638	0: 638~1: פזיותרפיה נשימתית
491	0: 491~1: דימום וגינלי1
894	None
797	0: 797~1: אינטובציה
319	0: 319~1: הגבלה בשינוי תנוחה
317	0: 317~1: חסך נוירולוגי
805	0: 805~1: פירכוס
940	None
938	None
932	None
939	None
936	None
934	None
933	None
935	None
941	None
249	0: 249~1: מאזן נוזלים ידני
247	0: 247~1: מאזן נוזלים לפי המכונה
630	0: 630~1: נקז חדרי
318	0: 318~1: צוארון
791	0: 791~1: טכיקרדיה
792	0: 792~1: טכיאריטמיה
101	0: 101~1: הקאות
626	0: 626~1: שתן ציסטוסטום\נפרוסטום 
641	0: 641~1: טיפול מסמרים
912	None
645	0: 645~1: החלפת סט ל A.L
245	0: 245~1: ריקון ראשוני במכונה
246	0: 246~1: אולטרפלטרציה במכונה
495	0: 495~1: שינוי תנוחה טני
897	None
529	"0: 529~1: סה""כ כלכלה"
937	None
653	0: 653~1: חסך בדיבור
884	None
522	0: 522~1: שתן ספונטני
793	0: 793~1: דפיברילציה
527	0: 527~1: דיאליזה
292	0: 292~1: RT גפה עליונה דופק
964	None
708	0: 708~1: החלפת שקית להזנה
915	None
913	None
914	None
647	0: 647~1: החלפת קיבוע טובוס
209	0: 209~1: דיאסטולי יד שמאל
789	0: 789~1: ברדיקרדיה
466	0: 466~1: מקום מדידית חום
659	"0: 659~1: giasgow-סה""כ"
694	"0: 694~1: GLASGOW תינוקות סה""כ"
499	0: 499~1: כלכלה כמות
472	0: 472~1: לחץ דם עורקי ממוצע
861	None
860	None
890	None
889	None
121	0: 121~1: שתן
426	0: 426~1: Extubation
531	"0: 531~1: סה""כ IV"
643	0: 643~1: החלפת קיבוע טובוס וקנולה
500	0: 500~1: כמות  שארית
857	None
768	0: 768~1: קנולה מנופחת
772	0: 772~1: עומק טובוס/ קנולה
692	0: 692~1: flacc פעילות
693	0: 693~1: flacc רגליים
689	0: 689~1: flacc בכי
691	0: 691~1: flacc יכולת להרגע
690	0: 690~1: flacc הבעת פנים
695	"0: 695~1: סה""כ אומדן FLACC"
658	0: 658~1: giasgow-תגובה מילולית
656	0: 656~1: giasgow-פקיחת עיניים
657	0: 657~1: giasgow-תגובה מוטורית
336	0: 336~1: כוויה מיקום
825	0: 825~1: Amplitude ?P
462	0: 462~1: ריכוז NO
702	0: 702~1: אופי יציאות
284	0: 284~1: בחילות
430	0: 430~1: שיתוק גפיים
628	0: 628~1: נקז מדיאסטינלי
37	0: 37~1: Output current
38	0: 38~1: Pulse wide
40	0: 40~1: On Time
42	0: 42~1: Mag Current
43	0: 43~1: Mag On Time
41	0: 41~1: Off Time
39	0: 39~1: Freq
212	0: 212~1: תקינות בטריה
134	0: 134~1: IABP
813	0: 813~1: תגובה אלרגית לתרופות
289	0: 289~1: גרד
166	0: 166~1: כל הגוףUVB NARROW  -פוטותרפיה
167	0: 167~1: כל הגוף-זמןUVB NARROW-פוטותרפיה
145	0: 145~1: שינוי מינון טיפולי NARROW-פוטותרפיה
814	0: 814~1: מיעוט שתן
790	0: 790~1: ברדיאריטמיה
242	0: 242~1: % שומן
102	0: 102~1: נקזים CC ליממה
285	0: 285~1: הקאות
200	0: 200~1: אומדן כאב פגים
822	0: 822~1: פטירה
96	0: 96~1: היקף ראש
138	0: 138~1: כל הגוףUVB  -פוטותרפיה
139	0: 139~1: כל הגוף-זמןUVB-פוטותרפיה
228	"0: 228~1: מאזן נוזלים סכ""ה"
443	0: 443~1: automode
169	0: 169~1: תוספותUVB NARROW-זמן פוטותרפיה
170	0: 170~1: פניםUVB NARROW פוטותרפיה
171	0: 171~1: פניםUVB NARROW- זמן פוטותרפיה
168	0: 168~1: תוספותUVB NARROW -פוטותרפיה
334	0: 334~1: נפיחות מקומית
338	0: 338~1: כוויה גודל
337	0: 337~1: כוויה דרגה
44	0: 44~1: Mag Off Time
311	0: 311~1: קפנוגרפיה
29	0: 29~1: RtMCA
24	0: 24~1: LtACA
26	0: 26~1: BA
23	0: 23~1: LtMCA
30	0: 30~1: RtACA
25	0: 25~1: LtLl
31	0: 31~1: RtLl
27	0: 27~1: BI
709	0: 709~1: החלפת נקז
911	None
660	0: 660~1: הערכת רמת סדציה
881	None
103	0: 103~1: PS
339	0: 339~1: התערבות עור
286	0: 286~1: לרינגוספזם
799	0: 799~1: אקסטובציה ספונטנית
468	0: 468~1: חום רדיאנט
801	0: 801~1: הפסקת נשימה
800	0: 800~1: הכחלה
427	0: 427~1: Reintubation
283	0: 283~1: צמרמורות
989	None
980	None
982	None
981	None
986	None
984	None
987	None
976	None
990	None
977	None
978	None
988	None
983	None
991	None
985	None
208	None
206	None
210	None
655	0: 655~1: התערבות לחסימת קטטר
22	0: 22~1: LtCBF
65	0: 65~1: הנקה
560	0: 560~1: הרדמה MORPHINE1
514	0: 514~1: הרדמה 1 DORMICUM
636	"0: 636~1: הרדמה סה""כ"
530	"0: 530~1: סה""כ עירוי"
502	0: 502~1: עירוי 1 1/2STANDARD
488	0: 488~1: פזיותרפיה
795	0: 795~1: דימום 
227	0: 227~1: מאזן-דם
796	0: 796~1: דיסטורציה
290	0: 290~1: הזעה
432	0: 432~1: מקום דימום
